cust_id,prod_id,product_name,category,purchase_amt,purchase_date
CUST194,PROD009,Face Scrub,Skin Care,52.49,2024-09-20 23:36:01
CUST313,PROD023,Foundation,Makeup,44.49,2024-02-15 01:45:25
CUST171,PROD021,Straightener,Tools/Accessories,78.99,2024-12-20 23:51:15
CUST394,PROD039,Feminine Wash,Hygiene,96.49,2024-08-14 03:47:45
CUST473,PROD013,Nail Strengthener,Nail Care,58.49,2024-11-12 06:38:17
CUST209,PROD023,Foundation,Makeup,44.49,2024-06-16 06:12:54
CUST332,PROD024,Lipstick,Makeup,84.49,2024-03-19 06:24:26
CUST455,PROD015,Body Lotion,Body Care,58.99,2024-12-19 19:54:26
CUST183,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-11-25 21:21:45
CUST224,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-06-13 04:56:50
CUST032,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-03-09 11:12:39
CUST370,PROD012,Nail Remover,Nail Care,96.49,2024-03-02 09:27:16
CUST524,PROD002,Conditioner,Hair Care,89.49,2024-07-21 20:37:08
CUST285,PROD030,Diffusers,Aromatherapy,82.49,2024-08-24 05:11:09
CUST293,PROD014,Cuticle Oil,Nail Care,18.99,2024-03-30 00:08:19
CUST103,PROD042,Cologne,Fragrance,56.99,2024-11-05 04:44:04
CUST127,PROD034,Razor,Shaving,21.49,2024-02-06 22:45:16
CUST169,PROD014,Cuticle Oil,Nail Care,18.99,2024-06-23 18:36:17
CUST077,PROD011,Nail Polish,Nail Care,23.49,2024-03-12 14:23:07
CUST132,PROD030,Diffusers,Aromatherapy,82.49,2024-01-11 09:03:37
CUST266,PROD002,Conditioner,Hair Care,89.49,2024-12-01 04:27:21
CUST408,PROD034,Razor,Shaving,21.49,2024-05-30 03:55:08
CUST077,PROD018,Deodorant,Body Care,43.99,2024-10-08 17:48:43
CUST001,PROD016,Body Wash,Body Care,7.49,2024-03-30 11:24:00
CUST493,PROD028,Essential Oils,Aromatherapy,35.99,2024-05-11 09:26:15
CUST489,PROD010,Toner,Skin Care,98.49,2024-11-20 12:29:59
CUST599,PROD037,Hand Sanitizer,Hygiene,6.99,2024-10-28 10:52:04
CUST313,PROD030,Diffusers,Aromatherapy,82.49,2024-10-03 00:14:13
CUST494,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-10-16 11:21:18
CUST477,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-02-12 03:23:16
CUST474,PROD001,Shampoo,Hair Care,45.49,2024-06-01 01:49:12
CUST244,PROD002,Conditioner,Hair Care,89.49,2024-08-10 08:49:07
CUST242,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-12-07 03:28:39
CUST294,PROD023,Foundation,Makeup,44.49,2024-03-20 13:38:48
CUST225,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-03-28 08:18:11
CUST400,PROD021,Straightener,Tools/Accessories,78.99,2024-06-08 10:19:06
CUST188,PROD021,Straightener,Tools/Accessories,78.99,2024-09-16 05:23:16
CUST553,PROD025,Eyeliner,Makeup,12.49,2024-12-19 11:30:08
CUST344,PROD038,Wet Wipes,Hygiene,56.49,2024-06-29 19:08:29
CUST378,PROD006,Face Wash,Skin Care,58.99,2024-06-30 15:15:32
CUST336,PROD011,Nail Polish,Nail Care,23.49,2024-10-26 06:52:22
CUST086,PROD009,Face Scrub,Skin Care,52.49,2024-11-02 03:20:02
CUST557,PROD030,Diffusers,Aromatherapy,82.49,2024-11-09 05:45:28
CUST137,PROD024,Lipstick,Makeup,84.49,2024-04-27 08:04:32
CUST395,PROD039,Feminine Wash,Hygiene,96.49,2024-01-25 16:22:52
CUST366,PROD003,Hair Oil,Hair Care,35.49,2024-01-21 18:23:39
CUST258,PROD008,Sunscreen,Skin Care,65.99,2024-12-21 04:56:54
CUST588,PROD002,Conditioner,Hair Care,89.49,2024-08-06 20:48:34
CUST133,PROD003,Hair Oil,Hair Care,35.49,2024-02-05 09:45:26
CUST147,PROD039,Feminine Wash,Hygiene,96.49,2024-11-23 22:12:46
CUST185,PROD012,Nail Remover,Nail Care,96.49,2024-12-15 15:40:56
CUST197,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-01-14 02:12:40
CUST206,PROD039,Feminine Wash,Hygiene,96.49,2024-05-01 12:54:55
CUST560,PROD007,Moisturizer,Skin Care,43.49,2024-06-28 21:40:08
CUST313,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-03-15 21:30:55
CUST429,PROD027,Blush,Makeup,53.99,2024-07-01 17:27:55
CUST420,PROD015,Body Lotion,Body Care,58.99,2024-10-24 16:42:36
CUST007,PROD032,Mouthwash,Oral Care,48.49,2024-09-18 00:58:12
CUST458,PROD023,Foundation,Makeup,44.49,2024-03-18 10:44:02
CUST574,PROD015,Body Lotion,Body Care,58.99,2024-02-29 16:28:08
CUST223,PROD006,Face Wash,Skin Care,58.99,2024-09-05 05:25:39
CUST377,PROD012,Nail Remover,Nail Care,96.49,2024-11-09 08:50:32
CUST256,PROD024,Lipstick,Makeup,84.49,2024-01-31 14:56:54
CUST036,PROD041,Body Mist,Fragrance,98.49,2024-10-23 04:36:56
CUST550,PROD036,Aftershave,Shaving,43.49,2024-12-27 08:12:03
CUST491,PROD001,Shampoo,Hair Care,45.49,2024-08-08 11:23:37
CUST334,PROD015,Body Lotion,Body Care,58.99,2024-12-02 07:31:21
CUST564,PROD013,Nail Strengthener,Nail Care,58.49,2024-06-24 19:08:44
CUST575,PROD005,Hair Mask,Hair Care,48.49,2024-02-03 12:21:36
CUST240,PROD026,Mascara,Makeup,70.99,2024-03-24 10:48:44
CUST575,PROD015,Body Lotion,Body Care,58.99,2024-03-11 03:57:04
CUST286,PROD025,Eyeliner,Makeup,12.49,2024-07-29 23:25:50
CUST022,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-10-28 01:41:14
CUST013,PROD024,Lipstick,Makeup,84.49,2024-09-13 01:58:19
CUST125,PROD041,Body Mist,Fragrance,98.49,2024-12-23 17:23:54
CUST145,PROD036,Aftershave,Shaving,43.49,2024-07-12 22:16:26
CUST545,PROD031,Toothpaste,Oral Care,49.99,2024-09-18 15:39:21
CUST462,PROD025,Eyeliner,Makeup,12.49,2024-03-16 22:15:43
CUST045,PROD010,Toner,Skin Care,98.49,2024-03-08 22:30:31
CUST052,PROD036,Aftershave,Shaving,43.49,2024-11-26 19:04:32
CUST512,PROD025,Eyeliner,Makeup,12.49,2024-05-31 17:35:08
CUST034,PROD017,Body Scrub,Body Care,82.49,2024-05-11 23:20:43
CUST353,PROD009,Face Scrub,Skin Care,52.49,2024-11-15 09:23:31
CUST019,PROD007,Moisturizer,Skin Care,43.49,2024-12-20 11:52:57
CUST356,PROD015,Body Lotion,Body Care,58.99,2024-04-05 17:43:09
CUST565,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-05-14 00:14:07
CUST479,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-11-05 22:08:32
CUST200,PROD029,Aroma Candles,Aromatherapy,63.49,2024-08-15 04:55:40
CUST218,PROD013,Nail Strengthener,Nail Care,58.49,2024-05-08 02:07:18
CUST335,PROD023,Foundation,Makeup,44.49,2024-08-18 13:53:37
CUST020,PROD025,Eyeliner,Makeup,12.49,2024-02-19 09:28:09
CUST236,PROD001,Shampoo,Hair Care,45.49,2024-06-20 09:23:00
CUST519,PROD042,Cologne,Fragrance,56.99,2024-10-11 08:14:52
CUST192,PROD013,Nail Strengthener,Nail Care,58.49,2024-09-25 09:04:04
CUST347,PROD008,Sunscreen,Skin Care,65.99,2024-11-22 14:29:20
CUST094,PROD027,Blush,Makeup,53.99,2024-12-15 09:55:28
CUST170,PROD011,Nail Polish,Nail Care,23.49,2024-08-14 17:09:18
CUST220,PROD003,Hair Oil,Hair Care,35.49,2024-10-08 07:45:09
CUST135,PROD013,Nail Strengthener,Nail Care,58.49,2024-02-10 20:42:43
CUST121,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-07-11 09:02:32
CUST438,PROD016,Body Wash,Body Care,7.49,2024-06-26 20:50:23
CUST600,PROD027,Blush,Makeup,53.99,2024-12-20 11:24:51
CUST429,PROD027,Blush,Makeup,53.99,2024-04-18 13:15:37
CUST505,PROD007,Moisturizer,Skin Care,43.49,2024-02-07 05:22:59
CUST478,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-03-03 01:27:09
CUST133,PROD002,Conditioner,Hair Care,89.49,2024-08-09 04:35:26
CUST244,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-06-15 04:41:04
CUST385,PROD011,Nail Polish,Nail Care,23.49,2024-06-21 20:29:59
CUST527,PROD014,Cuticle Oil,Nail Care,18.99,2024-03-05 01:19:35
CUST019,PROD008,Sunscreen,Skin Care,65.99,2024-04-22 07:35:58
CUST052,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-01-22 08:59:38
CUST263,PROD026,Mascara,Makeup,70.99,2024-12-07 21:26:49
CUST141,PROD011,Nail Polish,Nail Care,23.49,2024-12-19 13:44:13
CUST170,PROD013,Nail Strengthener,Nail Care,58.49,2024-08-05 23:07:26
CUST334,PROD007,Moisturizer,Skin Care,43.49,2024-09-08 18:19:46
CUST123,PROD023,Foundation,Makeup,44.49,2024-12-18 04:29:00
CUST042,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-09-06 01:39:31
CUST120,PROD007,Moisturizer,Skin Care,43.49,2024-11-17 15:13:17
CUST246,PROD008,Sunscreen,Skin Care,65.99,2024-03-16 11:34:49
CUST511,PROD040,Perfume,Fragrance,31.99,2024-05-21 16:09:28
CUST537,PROD036,Aftershave,Shaving,43.49,2024-03-26 00:33:49
CUST196,PROD014,Cuticle Oil,Nail Care,18.99,2024-08-09 20:19:44
CUST288,PROD003,Hair Oil,Hair Care,35.49,2024-05-11 12:30:38
CUST576,PROD012,Nail Remover,Nail Care,96.49,2024-10-27 09:35:37
CUST418,PROD015,Body Lotion,Body Care,58.99,2024-03-25 04:15:56
CUST228,PROD007,Moisturizer,Skin Care,43.49,2024-10-31 00:56:05
CUST596,PROD041,Body Mist,Fragrance,98.49,2024-08-27 20:11:27
CUST506,PROD012,Nail Remover,Nail Care,96.49,2024-08-29 21:03:00
CUST424,PROD039,Feminine Wash,Hygiene,96.49,2024-01-30 18:24:19
CUST508,PROD041,Body Mist,Fragrance,98.49,2024-09-13 05:55:20
CUST185,PROD029,Aroma Candles,Aromatherapy,63.49,2024-08-14 15:10:02
CUST292,PROD032,Mouthwash,Oral Care,48.49,2024-03-30 03:55:53
CUST039,PROD014,Cuticle Oil,Nail Care,18.99,2024-12-02 10:19:02
CUST472,PROD039,Feminine Wash,Hygiene,96.49,2024-04-21 18:33:14
CUST399,PROD016,Body Wash,Body Care,7.49,2024-03-09 07:09:41
CUST505,PROD036,Aftershave,Shaving,43.49,2024-05-05 00:05:27
CUST482,PROD003,Hair Oil,Hair Care,35.49,2024-12-05 11:26:13
CUST067,PROD039,Feminine Wash,Hygiene,96.49,2024-05-17 02:46:30
CUST033,PROD028,Essential Oils,Aromatherapy,35.99,2024-09-11 04:02:08
CUST252,PROD040,Perfume,Fragrance,31.99,2024-12-20 15:01:53
CUST258,PROD018,Deodorant,Body Care,43.99,2024-10-20 19:13:50
CUST268,PROD011,Nail Polish,Nail Care,23.49,2024-02-07 06:24:53
CUST276,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-03-01 08:38:36
CUST544,PROD036,Aftershave,Shaving,43.49,2024-11-25 02:22:12
CUST412,PROD016,Body Wash,Body Care,7.49,2024-04-24 21:22:39
CUST446,PROD037,Hand Sanitizer,Hygiene,6.99,2024-05-27 23:32:49
CUST583,PROD041,Body Mist,Fragrance,98.49,2024-08-19 02:53:06
CUST097,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-10-05 04:55:10
CUST088,PROD009,Face Scrub,Skin Care,52.49,2024-08-20 07:54:41
CUST193,PROD015,Body Lotion,Body Care,58.99,2024-03-16 00:38:45
CUST169,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-12-13 01:46:06
CUST343,PROD024,Lipstick,Makeup,84.49,2024-07-05 08:19:15
CUST455,PROD013,Nail Strengthener,Nail Care,58.49,2024-11-07 23:53:31
CUST434,PROD008,Sunscreen,Skin Care,65.99,2024-07-29 13:50:29
CUST143,PROD038,Wet Wipes,Hygiene,56.49,2024-03-01 05:45:39
CUST270,PROD003,Hair Oil,Hair Care,35.49,2024-07-09 21:12:13
CUST507,PROD005,Hair Mask,Hair Care,48.49,2024-11-11 11:42:26
CUST305,PROD014,Cuticle Oil,Nail Care,18.99,2024-02-22 13:04:19
CUST501,PROD030,Diffusers,Aromatherapy,82.49,2024-07-29 05:21:09
CUST258,PROD042,Cologne,Fragrance,56.99,2024-09-15 13:55:34
CUST026,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-03-17 19:02:22
CUST073,PROD025,Eyeliner,Makeup,12.49,2024-05-03 12:30:43
CUST221,PROD017,Body Scrub,Body Care,82.49,2024-02-07 00:34:03
CUST519,PROD009,Face Scrub,Skin Care,52.49,2024-05-27 15:57:47
CUST505,PROD030,Diffusers,Aromatherapy,82.49,2024-07-30 17:35:19
CUST080,PROD010,Toner,Skin Care,98.49,2024-11-20 05:54:47
CUST083,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-08-11 17:02:01
CUST475,PROD007,Moisturizer,Skin Care,43.49,2024-05-16 07:37:31
CUST202,PROD040,Perfume,Fragrance,31.99,2024-12-01 12:31:03
CUST563,PROD011,Nail Polish,Nail Care,23.49,2024-04-16 16:10:06
CUST116,PROD027,Blush,Makeup,53.99,2024-03-06 07:36:10
CUST357,PROD028,Essential Oils,Aromatherapy,35.99,2024-08-16 02:09:22
CUST220,PROD017,Body Scrub,Body Care,82.49,2024-07-04 04:02:21
CUST213,PROD036,Aftershave,Shaving,43.49,2024-05-17 08:10:22
CUST495,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-03-29 10:04:15
CUST506,PROD018,Deodorant,Body Care,43.99,2024-09-13 09:52:10
CUST553,PROD026,Mascara,Makeup,70.99,2024-06-07 08:07:16
CUST570,PROD002,Conditioner,Hair Care,89.49,2024-03-17 09:42:29
CUST051,PROD042,Cologne,Fragrance,56.99,2024-07-12 23:15:55
CUST372,PROD040,Perfume,Fragrance,31.99,2024-04-08 13:44:01
CUST323,PROD006,Face Wash,Skin Care,58.99,2024-08-14 17:23:49
CUST437,PROD014,Cuticle Oil,Nail Care,18.99,2024-08-25 12:46:14
CUST548,PROD009,Face Scrub,Skin Care,52.49,2024-12-30 13:35:50
CUST217,PROD011,Nail Polish,Nail Care,23.49,2024-10-25 11:12:13
CUST078,PROD036,Aftershave,Shaving,43.49,2024-06-22 13:54:19
CUST485,PROD034,Razor,Shaving,21.49,2024-03-21 14:23:14
CUST317,PROD007,Moisturizer,Skin Care,43.49,2024-03-12 10:36:47
CUST267,PROD008,Sunscreen,Skin Care,65.99,2024-07-21 12:47:24
CUST471,PROD010,Toner,Skin Care,98.49,2024-08-13 19:21:53
CUST192,PROD003,Hair Oil,Hair Care,35.49,2024-02-13 12:21:39
CUST535,PROD024,Lipstick,Makeup,84.49,2024-05-03 09:07:30
CUST004,PROD036,Aftershave,Shaving,43.49,2024-03-21 16:41:30
CUST294,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-12-22 13:29:20
CUST135,PROD007,Moisturizer,Skin Care,43.49,2024-05-02 08:57:52
CUST447,PROD005,Hair Mask,Hair Care,48.49,2024-02-22 00:33:24
CUST485,PROD001,Shampoo,Hair Care,45.49,2024-07-07 16:11:52
CUST194,PROD008,Sunscreen,Skin Care,65.99,2024-01-08 16:30:58
CUST472,PROD003,Hair Oil,Hair Care,35.49,2024-07-24 10:33:16
CUST141,PROD017,Body Scrub,Body Care,82.49,2024-12-27 20:47:01
CUST228,PROD039,Feminine Wash,Hygiene,96.49,2024-03-15 21:41:27
CUST456,PROD013,Nail Strengthener,Nail Care,58.49,2024-02-25 04:42:06
CUST502,PROD017,Body Scrub,Body Care,82.49,2024-09-16 00:07:02
CUST326,PROD013,Nail Strengthener,Nail Care,58.49,2024-05-11 12:23:52
CUST533,PROD036,Aftershave,Shaving,43.49,2024-10-20 16:18:25
CUST050,PROD024,Lipstick,Makeup,84.49,2024-02-25 08:10:28
CUST091,PROD041,Body Mist,Fragrance,98.49,2024-06-23 12:35:11
CUST306,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-09-11 19:31:12
CUST025,PROD029,Aroma Candles,Aromatherapy,63.49,2024-06-18 16:17:47
CUST414,PROD027,Blush,Makeup,53.99,2024-09-18 11:16:54
CUST457,PROD032,Mouthwash,Oral Care,48.49,2024-05-18 12:37:10
CUST240,PROD031,Toothpaste,Oral Care,49.99,2024-04-06 16:41:04
CUST561,PROD028,Essential Oils,Aromatherapy,35.99,2024-11-26 07:07:33
CUST135,PROD013,Nail Strengthener,Nail Care,58.49,2024-10-28 23:30:11
CUST197,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-05-25 09:12:31
CUST028,PROD040,Perfume,Fragrance,31.99,2024-06-16 13:53:24
CUST419,PROD006,Face Wash,Skin Care,58.99,2024-07-30 08:27:28
CUST174,PROD029,Aroma Candles,Aromatherapy,63.49,2024-11-03 00:09:40
CUST016,PROD036,Aftershave,Shaving,43.49,2024-05-30 11:54:48
CUST028,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-04-26 01:47:52
CUST018,PROD036,Aftershave,Shaving,43.49,2024-04-02 15:35:21
CUST051,PROD028,Essential Oils,Aromatherapy,35.99,2024-05-26 01:36:49
CUST276,PROD032,Mouthwash,Oral Care,48.49,2024-08-25 04:06:03
CUST060,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-05-22 07:16:23
CUST221,PROD035,Shaving Cream,Shaving,46.49,2024-01-23 08:39:31
CUST541,PROD004,Hair Serum,Hair Care,85.49,2024-11-24 16:26:30
CUST219,PROD039,Feminine Wash,Hygiene,96.49,2024-04-13 08:28:37
CUST197,PROD007,Moisturizer,Skin Care,43.49,2024-01-07 23:31:06
CUST010,PROD012,Nail Remover,Nail Care,96.49,2024-12-20 10:50:43
CUST172,PROD015,Body Lotion,Body Care,58.99,2024-04-04 05:33:49
CUST226,PROD004,Hair Serum,Hair Care,85.49,2024-06-12 21:24:33
CUST458,PROD007,Moisturizer,Skin Care,43.49,2024-04-12 19:20:08
CUST382,PROD015,Body Lotion,Body Care,58.99,2024-04-28 04:53:07
CUST242,PROD017,Body Scrub,Body Care,82.49,2024-10-01 01:06:42
CUST533,PROD011,Nail Polish,Nail Care,23.49,2024-07-16 08:35:36
CUST013,PROD029,Aroma Candles,Aromatherapy,63.49,2024-07-15 04:21:46
CUST518,PROD034,Razor,Shaving,21.49,2024-05-09 14:51:43
CUST145,PROD032,Mouthwash,Oral Care,48.49,2024-02-12 06:46:37
CUST470,PROD037,Hand Sanitizer,Hygiene,6.99,2024-07-06 05:15:04
CUST418,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-08-30 19:48:09
CUST169,PROD018,Deodorant,Body Care,43.99,2024-12-28 01:19:36
CUST517,PROD004,Hair Serum,Hair Care,85.49,2024-09-16 05:22:46
CUST340,PROD024,Lipstick,Makeup,84.49,2024-07-13 14:21:01
CUST113,PROD024,Lipstick,Makeup,84.49,2024-09-21 00:11:25
CUST209,PROD035,Shaving Cream,Shaving,46.49,2024-11-22 23:58:15
CUST459,PROD009,Face Scrub,Skin Care,52.49,2024-10-24 10:41:14
CUST125,PROD032,Mouthwash,Oral Care,48.49,2024-08-13 03:06:06
CUST186,PROD002,Conditioner,Hair Care,89.49,2024-10-23 04:14:29
CUST397,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-05-03 16:51:09
CUST293,PROD010,Toner,Skin Care,98.49,2024-07-06 12:29:25
CUST428,PROD018,Deodorant,Body Care,43.99,2024-03-25 00:21:26
CUST499,PROD011,Nail Polish,Nail Care,23.49,2024-04-08 20:29:09
CUST147,PROD035,Shaving Cream,Shaving,46.49,2024-03-23 08:43:14
CUST566,PROD026,Mascara,Makeup,70.99,2024-09-26 05:25:42
CUST080,PROD024,Lipstick,Makeup,84.49,2024-11-08 20:19:52
CUST221,PROD036,Aftershave,Shaving,43.49,2024-10-22 17:03:58
CUST549,PROD009,Face Scrub,Skin Care,52.49,2024-03-31 06:14:50
CUST178,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-06-06 17:48:09
CUST144,PROD028,Essential Oils,Aromatherapy,35.99,2024-10-21 03:48:48
CUST151,PROD032,Mouthwash,Oral Care,48.49,2024-02-12 23:53:53
CUST294,PROD005,Hair Mask,Hair Care,48.49,2024-10-07 19:29:13
CUST596,PROD017,Body Scrub,Body Care,82.49,2024-10-17 06:34:59
CUST493,PROD009,Face Scrub,Skin Care,52.49,2024-09-25 13:41:42
CUST194,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-06-16 22:14:36
CUST314,PROD004,Hair Serum,Hair Care,85.49,2024-05-06 12:40:24
CUST488,PROD035,Shaving Cream,Shaving,46.49,2024-07-21 04:14:00
CUST353,PROD007,Moisturizer,Skin Care,43.49,2024-10-14 07:42:51
CUST194,PROD010,Toner,Skin Care,98.49,2024-04-17 16:48:33
CUST286,PROD041,Body Mist,Fragrance,98.49,2024-11-13 05:15:28
CUST590,PROD031,Toothpaste,Oral Care,49.99,2024-04-05 04:20:15
CUST508,PROD025,Eyeliner,Makeup,12.49,2024-07-16 05:03:56
CUST183,PROD012,Nail Remover,Nail Care,96.49,2024-06-24 13:32:48
CUST133,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-12-08 15:03:41
CUST026,PROD029,Aroma Candles,Aromatherapy,63.49,2024-05-08 20:43:32
CUST179,PROD038,Wet Wipes,Hygiene,56.49,2024-12-07 23:09:02
CUST200,PROD003,Hair Oil,Hair Care,35.49,2024-07-26 09:48:21
CUST546,PROD018,Deodorant,Body Care,43.99,2024-06-29 05:44:02
CUST543,PROD005,Hair Mask,Hair Care,48.49,2024-03-13 17:17:20
CUST026,PROD026,Mascara,Makeup,70.99,2024-07-02 18:33:50
CUST418,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-10-23 03:22:51
CUST019,PROD030,Diffusers,Aromatherapy,82.49,2024-04-22 11:02:42
CUST065,PROD031,Toothpaste,Oral Care,49.99,2024-01-05 12:38:45
CUST571,PROD011,Nail Polish,Nail Care,23.49,2024-02-04 16:19:04
CUST169,PROD002,Conditioner,Hair Care,89.49,2024-11-14 20:53:37
CUST451,PROD029,Aroma Candles,Aromatherapy,63.49,2024-03-10 05:47:41
CUST384,PROD037,Hand Sanitizer,Hygiene,6.99,2024-05-25 20:24:44
CUST082,PROD039,Feminine Wash,Hygiene,96.49,2024-02-16 21:45:18
CUST212,PROD013,Nail Strengthener,Nail Care,58.49,2024-05-30 18:41:59
CUST036,PROD035,Shaving Cream,Shaving,46.49,2024-12-04 11:31:01
CUST026,PROD039,Feminine Wash,Hygiene,96.49,2024-06-30 13:13:09
CUST182,PROD005,Hair Mask,Hair Care,48.49,2024-11-10 17:13:30
CUST157,PROD031,Toothpaste,Oral Care,49.99,2024-09-16 10:04:21
CUST560,PROD012,Nail Remover,Nail Care,96.49,2024-02-06 16:36:42
CUST515,PROD001,Shampoo,Hair Care,45.49,2024-12-01 20:18:03
CUST372,PROD039,Feminine Wash,Hygiene,96.49,2024-07-29 09:51:29
CUST519,PROD013,Nail Strengthener,Nail Care,58.49,2024-04-16 09:16:32
CUST543,PROD001,Shampoo,Hair Care,45.49,2024-06-25 15:58:37
CUST162,PROD029,Aroma Candles,Aromatherapy,63.49,2024-10-23 04:49:53
CUST148,PROD021,Straightener,Tools/Accessories,78.99,2024-09-19 15:09:10
CUST374,PROD037,Hand Sanitizer,Hygiene,6.99,2024-12-25 02:39:27
CUST347,PROD013,Nail Strengthener,Nail Care,58.49,2024-08-22 06:02:10
CUST446,PROD013,Nail Strengthener,Nail Care,58.49,2024-03-29 16:41:15
CUST593,PROD038,Wet Wipes,Hygiene,56.49,2024-02-05 05:24:17
CUST492,PROD002,Conditioner,Hair Care,89.49,2024-02-16 03:26:25
CUST182,PROD026,Mascara,Makeup,70.99,2024-10-11 07:45:31
CUST163,PROD025,Eyeliner,Makeup,12.49,2024-05-16 13:01:50
CUST011,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-05-09 13:15:05
CUST482,PROD024,Lipstick,Makeup,84.49,2024-02-18 15:12:51
CUST113,PROD004,Hair Serum,Hair Care,85.49,2024-06-17 22:45:11
CUST388,PROD012,Nail Remover,Nail Care,96.49,2024-10-23 06:22:51
CUST297,PROD042,Cologne,Fragrance,56.99,2024-04-23 02:17:17
CUST458,PROD002,Conditioner,Hair Care,89.49,2024-03-25 23:59:01
CUST404,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-10-26 21:21:45
CUST455,PROD012,Nail Remover,Nail Care,96.49,2024-07-27 09:32:30
CUST076,PROD037,Hand Sanitizer,Hygiene,6.99,2024-07-14 18:02:22
CUST387,PROD031,Toothpaste,Oral Care,49.99,2024-12-24 11:02:06
CUST262,PROD004,Hair Serum,Hair Care,85.49,2024-05-08 17:46:05
CUST536,PROD021,Straightener,Tools/Accessories,78.99,2024-09-17 21:18:19
CUST183,PROD009,Face Scrub,Skin Care,52.49,2024-11-24 06:38:45
CUST062,PROD038,Wet Wipes,Hygiene,56.49,2024-05-31 07:31:22
CUST409,PROD001,Shampoo,Hair Care,45.49,2024-06-30 09:27:04
CUST252,PROD031,Toothpaste,Oral Care,49.99,2024-09-28 18:12:04
CUST327,PROD007,Moisturizer,Skin Care,43.49,2024-09-27 17:05:45
CUST302,PROD008,Sunscreen,Skin Care,65.99,2024-05-24 01:47:59
CUST457,PROD018,Deodorant,Body Care,43.99,2024-03-01 09:59:44
CUST376,PROD035,Shaving Cream,Shaving,46.49,2024-09-14 19:35:03
CUST224,PROD029,Aroma Candles,Aromatherapy,63.49,2024-01-29 03:20:16
CUST534,PROD016,Body Wash,Body Care,7.49,2024-01-10 05:45:24
CUST308,PROD026,Mascara,Makeup,70.99,2024-01-11 23:17:40
CUST283,PROD032,Mouthwash,Oral Care,48.49,2024-02-02 21:32:28
CUST369,PROD021,Straightener,Tools/Accessories,78.99,2024-07-30 12:39:57
CUST556,PROD004,Hair Serum,Hair Care,85.49,2024-06-28 16:54:05
CUST538,PROD014,Cuticle Oil,Nail Care,18.99,2024-05-03 21:47:39
CUST364,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-06-22 22:07:34
CUST232,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-11-18 05:48:38
CUST063,PROD032,Mouthwash,Oral Care,48.49,2024-12-18 04:55:28
CUST580,PROD002,Conditioner,Hair Care,89.49,2024-10-12 23:10:59
CUST057,PROD013,Nail Strengthener,Nail Care,58.49,2024-07-16 15:14:53
CUST344,PROD002,Conditioner,Hair Care,89.49,2024-04-02 11:43:38
CUST002,PROD017,Body Scrub,Body Care,82.49,2024-06-15 19:26:35
CUST508,PROD016,Body Wash,Body Care,7.49,2024-04-02 06:30:57
CUST081,PROD027,Blush,Makeup,53.99,2024-07-10 01:48:20
CUST117,PROD025,Eyeliner,Makeup,12.49,2024-07-31 17:08:11
CUST471,PROD004,Hair Serum,Hair Care,85.49,2024-01-04 19:43:36
CUST474,PROD027,Blush,Makeup,53.99,2024-05-31 03:18:02
CUST407,PROD031,Toothpaste,Oral Care,49.99,2024-08-27 19:14:57
CUST252,PROD023,Foundation,Makeup,44.49,2024-09-30 10:56:05
CUST072,PROD025,Eyeliner,Makeup,12.49,2024-06-06 00:22:41
CUST107,PROD006,Face Wash,Skin Care,58.99,2024-10-30 09:35:56
